,repo,developer_random_id,commit,addition,deletion,days_since_last_commit,days_first_to_last_commit,files,commit_messages_length,days_worked,files_blamed,issues,pulls_created,merges,repo_developer_count,repo_language_count,repo_ruby_used,repo_c_used,repo_cpp_used,repo_cs_used,repo_java_used,repo_js_used,repo_python_used,repo_html_used,repo_php_used,repo_others_used,author
866,puphpet/puphpet,puphpet_7,0.001237624,0.000258833,0.000258833,0.858190709,0.0,0.0,0.00085569,0.0,0.0,0.0,0.0,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
867,puphpet/puphpet,puphpet_19,0.000618812,0.000129416,0.000129416,0.312958435,0.044902913,0.0,0.000530287,0.009404389,0.0,0.0,0.038461538,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
868,puphpet/puphpet,puphpet_9,0.0,0.000647082,0.000647082,0.803178484,0.0,0.004163775,0.003844578,0.0,0.0,0.0,0.038461538,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
869,puphpet/puphpet,puphpet_10,0.0,0.000517665,0.000517665,0.344743276,0.012135922,0.002081888,0.004278449,0.0,0.0,0.0,0.0,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
870,puphpet/puphpet,puphpet_2,0.0,0.000258833,0.000258833,0.449877751,0.012135922,0.002081888,0.004615904,0.003134796,0.0,0.0,0.0,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
871,puphpet/puphpet,puphpet_13,0.000618812,0.006211984,0.006211984,0.11002445,0.214805825,0.014573213,0.001277509,0.006269592,0.0,0.0,0.076923077,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
872,puphpet/puphpet,puphpet_12,0.0,0.000517665,0.000517665,0.58190709,0.089805825,0.003469813,0.000662858,0.006269592,0.0,0.0,0.115384615,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
873,puphpet/puphpet,puphpet_8,0.0,0.000776498,0.000776498,0.490220049,0.023058252,0.0055517,0.002723745,0.009404389,0.0,0.0,0.0,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
874,puphpet/puphpet,puphpet_4,0.0,0.0,0.0,0.040342298,0.184466019,0.000693963,0.001458288,0.003134796,0.0,0.0,0.076923077,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
875,puphpet/puphpet,puphpet_16,0.0,0.000129416,0.000129416,0.149144254,0.83131068,0.00277585,0.0,0.006269592,0.0,0.0,0.115384615,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
876,puphpet/puphpet,puphpet_5,0.0,0.000905914,0.000905914,0.422982885,0.004854369,0.0055517,0.010376745,0.003134796,0.0,0.0,0.115384615,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
877,puphpet/puphpet,puphpet_1,0.001856436,0.006470817,0.006470817,0.012224939,0.089805825,0.016655101,0.001398028,0.018808777,0.0,0.0,0.269230769,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
878,puphpet/puphpet,puphpet_15,0.000618812,0.001035331,0.001035331,0.700488998,0.0,0.004163775,0.002229614,0.003134796,0.0,0.0,0.0,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
879,puphpet/puphpet,puphpet_20,0.0,0.001035331,0.001035331,0.784841076,0.012135922,0.00277585,0.001060573,0.006269592,0.000952835,0.0,0.269230769,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
880,puphpet/puphpet,puphpet_18,0.0,0.000517665,0.000517665,0.10391198,0.876213592,0.004857738,0.00147034,0.009404389,0.0,0.0,0.115384615,0.0,131,8,1,0,0,0,0,1,0,1,1,1,0
881,kennethreitz/requests,requests_10,0.997556506,0.999619772,0.999619772,0.01809291,1.0,0.996753247,0.99961474,0.998127341,1.0,0.0,0.0,1.0,471,2,0,0,0,0,0,0,1,0,0,1,1
882,kennethreitz/requests,requests_62,0.162492364,0.035931559,0.035931559,0.0,0.836481113,0.211038961,0.310066627,0.533707865,0.0,0.0,0.0,0.306772908,471,2,0,0,0,0,0,0,1,0,0,1,1
883,kennethreitz/requests,requests_61,0.116065974,0.099429658,0.099429658,0.000488998,0.772365805,0.224025974,0.072553597,0.404494382,0.0,0.0,0.0,0.177290837,471,2,0,0,0,0,0,0,1,0,0,1,1
884,kennethreitz/requests,requests_70,0.025045816,0.006653992,0.006653992,0.657701711,0.137176938,0.068181818,0.020781399,0.031835206,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
885,kennethreitz/requests,requests_82,0.023213195,0.005228137,0.005228137,0.080684597,0.069582505,0.038961039,0.022594389,0.018726592,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
886,kennethreitz/requests,requests_32,0.015271839,0.016730038,0.016730038,0.000977995,0.042743539,0.11038961,0.081165299,0.04494382,0.75,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
887,kennethreitz/requests,requests_2,0.012217471,0.003041825,0.003041825,0.316381418,0.22166998,0.025974026,0.009722159,0.026217228,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
888,kennethreitz/requests,requests_9,0.01038485,0.002471483,0.002471483,0.500733496,0.350397614,0.022727273,0.019195032,0.016853933,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
889,kennethreitz/requests,requests_6,0.00855223,0.001901141,0.001901141,0.784352078,0.083499006,0.025974026,0.010322712,0.016853933,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
890,kennethreitz/requests,requests_54,0.016493586,0.006463878,0.006463878,0.221026895,0.352882704,0.045454545,0.016260255,0.016853933,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
891,kennethreitz/requests,requests_80,0.014660965,0.01026616,0.01026616,0.075794621,0.51888668,0.11038961,0.008611703,0.028089888,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
892,kennethreitz/requests,requests_63,0.007941356,0.001425856,0.001425856,0.903178484,0.00944334,0.012987013,0.0068667,0.011235955,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
893,kennethreitz/requests,requests_23,0.007330483,0.001520913,0.001520913,0.888508557,0.050198807,0.00974026,0.011501156,0.016853933,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
894,kennethreitz/requests,requests_21,0.014050092,0.008174905,0.008174905,0.811735941,0.160039761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
895,kennethreitz/requests,requests_87,0.006108735,0.001425856,0.001425856,0.500244499,0.001491054,0.00974026,0.006118841,0.005617978,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
896,kennethreitz/requests,requests_46,0.004886988,0.001045627,0.001045627,0.188264059,0.005467197,0.012987013,0.005031047,0.007490637,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
897,kennethreitz/requests,requests_72,0.004886988,0.001045627,0.001045627,0.195110024,0.511928429,0.016233766,0.006912025,0.007490637,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
898,kennethreitz/requests,requests_37,0.004886988,0.001140684,0.001140684,0.422982885,0.197316103,0.025974026,0.006821375,0.011235955,0.041666667,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
899,kennethreitz/requests,requests_52,0.004276115,0.000665399,0.000665399,0.052322738,0.83499006,0.00974026,0.004090559,0.009363296,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
900,kennethreitz/requests,requests_67,0.004276115,0.000855513,0.000855513,0.822493888,0.000497018,0.00974026,0.005302996,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
901,kennethreitz/requests,requests_15,0.003665241,0.000570342,0.000570342,0.896332518,0.058151093,0.003246753,0.003376694,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
902,kennethreitz/requests,requests_57,0.003665241,0.001711027,0.001711027,0.904156479,0.004473161,0.025974026,0.006492771,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
903,kennethreitz/requests,requests_20,0.003665241,0.002091255,0.002091255,0.244498778,0.4055666,0.051948052,0.002878122,0.014981273,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
904,kennethreitz/requests,requests_71,0.003054368,0.000570342,0.000570342,0.484107579,0.352385686,0.00974026,0.003297376,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
905,kennethreitz/requests,requests_38,0.003054368,0.000855513,0.000855513,0.316870416,0.059642147,0.00974026,0.003422019,0.009363296,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
906,kennethreitz/requests,requests_29,0.003054368,0.000475285,0.000475285,0.53007335,0.0,0.012987013,0.001960296,0.0,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
907,kennethreitz/requests,requests_69,0.002443494,0.000380228,0.000380228,0.731540342,0.141650099,0.00974026,0.003059421,0.005617978,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
908,kennethreitz/requests,requests_58,0.001832621,0.000760456,0.000760456,0.775550122,0.005964215,0.016233766,0.007274623,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
909,kennethreitz/requests,requests_85,0.001832621,0.000855513,0.000855513,0.848899756,0.001491054,0.003246753,0.003614649,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
910,kennethreitz/requests,requests_48,0.001832621,0.000665399,0.000665399,0.588264059,0.209244533,0.016233766,0.004169877,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
911,kennethreitz/requests,requests_40,0.001832621,0.000475285,0.000475285,0.720293399,0.06361829,0.00974026,0.002107601,0.005617978,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
912,kennethreitz/requests,requests_1,0.001832621,0.000760456,0.000760456,0.999022005,0.0,0.00974026,0.007161311,0.0,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
913,kennethreitz/requests,requests_8,0.001221747,0.000285171,0.000285171,0.594621027,0.0,0.006493506,0.003750623,0.005617978,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
914,kennethreitz/requests,requests_27,0.001221747,0.000380228,0.000380228,0.041075795,0.059145129,0.00974026,0.009257581,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
915,kennethreitz/requests,requests_64,0.001221747,0.001425856,0.001425856,0.093887531,0.020874751,0.042207792,0.002152926,0.007490637,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
916,kennethreitz/requests,requests_78,0.001221747,0.000190114,0.000190114,0.69193154,0.125248509,0.00974026,0.002107601,0.009363296,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
917,kennethreitz/requests,requests_60,0.001221747,0.000380228,0.000380228,0.499755501,0.0,0.006493506,0.002164257,0.005617978,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
918,kennethreitz/requests,requests_7,0.001221747,0.000380228,0.000380228,0.645476773,0.197813121,0.016233766,0.003841273,0.009363296,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
919,kennethreitz/requests,requests_35,0.001221747,0.000475285,0.000475285,0.562347188,0.000497018,0.006493506,0.002923446,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
920,kennethreitz/requests,requests_84,0.001221747,0.000190114,0.000190114,0.341320293,0.000497018,0.006493506,0.002538186,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
921,kennethreitz/requests,requests_47,0.001221747,0.000190114,0.000190114,0.727139364,0.003976143,0.003246753,0.003116077,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
922,kennethreitz/requests,requests_65,0.000610874,9.51e-05,9.51e-05,0.409779951,0.010934394,0.003246753,0.001960296,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
923,kennethreitz/requests,requests_24,0.000610874,0.000475285,0.000475285,0.794621027,0.021868787,0.00974026,0.002900784,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
924,kennethreitz/requests,requests_17,0.000610874,0.000190114,0.000190114,0.597066015,0.184393638,0.006493506,0.001518379,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
925,kennethreitz/requests,requests_42,0.001221747,0.000760456,0.000760456,0.621026895,0.23359841,0.006493506,0.002980102,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
926,kennethreitz/requests,requests_5,0.000610874,0.000285171,0.000285171,0.653789731,0.000497018,0.006493506,0.001892308,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
927,kennethreitz/requests,requests_59,0.001221747,0.001045627,0.001045627,0.567726161,0.041749503,0.025974026,0.001677016,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
928,kennethreitz/requests,requests_44,0.000610874,0.000190114,0.000190114,0.763814181,0.000497018,0.003246753,0.005574944,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
929,kennethreitz/requests,requests_79,0.000610874,0.000285171,0.000285171,0.941809291,0.0,0.006493506,0.010073426,0.0,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
930,kennethreitz/requests,requests_56,0.000610874,0.000190114,0.000190114,0.836674817,0.0,0.003246753,0.002696823,0.0,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
931,kennethreitz/requests,requests_81,0.000610874,0.000285171,0.000285171,0.120782396,0.000497018,0.003246753,0.002356887,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
932,kennethreitz/requests,requests_76,0.000610874,9.51e-05,9.51e-05,0.35794621,0.0,0.003246753,0.002039614,0.0,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
933,kennethreitz/requests,requests_68,0.000610874,9.51e-05,9.51e-05,0.263080685,0.000994036,0.0,0.003014096,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
934,kennethreitz/requests,requests_74,0.000610874,9.51e-05,9.51e-05,0.155501222,0.0,0.003246753,0.001473054,0.0,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
935,kennethreitz/requests,requests_12,0.0,0.0,0.0,0.635207824,0.020874751,0.003246753,0.00181299,0.005617978,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
936,kennethreitz/requests,requests_19,0.003665241,0.078136882,0.078136882,0.0,0.881709742,0.019480519,0.016430223,0.009363296,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
937,kennethreitz/requests,requests_66,0.0,0.000380228,0.000380228,0.370171149,0.0,0.00974026,0.000985813,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
938,kennethreitz/requests,requests_33,0.000610874,0.000760456,0.000760456,0.680684597,0.141153082,0.012987013,0.002583511,0.005617978,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
939,kennethreitz/requests,requests_73,0.0,0.0,0.0,0.02200489,0.000497018,0.003246753,0.000679871,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
940,kennethreitz/requests,requests_25,0.002443494,0.002661597,0.002661597,0.422982885,0.33499006,0.035714286,0.003671305,0.009363296,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
941,kennethreitz/requests,requests_75,0.0,0.000285171,0.000285171,0.407823961,0.000994036,0.006493506,0.002832797,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
942,kennethreitz/requests,requests_18,0.0,0.0,0.0,0.923716381,0.0,0.006493506,0.002220913,0.0,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
943,kennethreitz/requests,requests_51,0.0,0.000190114,0.000190114,0.068948655,0.000497018,0.006493506,0.003082083,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
944,kennethreitz/requests,requests_16,0.0,0.001996198,0.001996198,0.733007335,0.0,0.071428571,0.002073607,0.0,0.041666667,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
945,kennethreitz/requests,requests_11,0.0,0.000380228,0.000380228,0.19804401,0.003976143,0.012987013,0.002107601,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
946,kennethreitz/requests,requests_34,0.0,0.000190114,0.000190114,0.738875306,0.000497018,0.006493506,0.002152926,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
947,kennethreitz/requests,requests_55,0.0,0.0,0.0,0.416136919,0.0,0.006493506,0.001677016,0.0,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
948,kennethreitz/requests,requests_26,0.0,0.0,0.0,0.706601467,0.00695825,0.0,0.001699678,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
949,kennethreitz/requests,requests_4,0.0,0.000570342,0.000570342,0.00391198,0.012425447,0.016233766,0.001575035,0.005617978,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
950,kennethreitz/requests,requests_31,0.001221747,0.001140684,0.001140684,0.64400978,0.128230616,0.016233766,0.003614649,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
951,kennethreitz/requests,requests_13,0.0,0.000190114,0.000190114,0.796577017,0.011928429,0.012987013,0.004634456,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
952,kennethreitz/requests,requests_43,0.0,9.51e-05,9.51e-05,0.078239609,0.000994036,0.003246753,0.001371074,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
953,kennethreitz/requests,requests_30,0.0,9.51e-05,9.51e-05,0.276772616,0.449801193,0.00974026,0.002413543,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
954,kennethreitz/requests,requests_41,0.0,0.0,0.0,0.60195599,0.000497018,0.0,0.002821466,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
955,kennethreitz/requests,requests_3,0.0,0.0,0.0,0.278239609,0.000497018,0.003246753,0.004521144,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
956,kennethreitz/requests,requests_28,0.0,9.51e-05,9.51e-05,0.86601467,0.000994036,0.00974026,0.002753479,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
957,kennethreitz/requests,requests_53,0.001832621,0.000760456,0.000760456,0.795599022,0.106858847,0.019480519,0.004509813,0.009363296,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
958,kennethreitz/requests,requests_86,0.0,0.0,0.0,0.19804401,0.065109344,0.006493506,0.002390881,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
959,kennethreitz/requests,requests_22,0.0,9.51e-05,9.51e-05,0.558435208,0.004970179,0.003246753,0.002300231,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
960,kennethreitz/requests,requests_77,0.0,9.51e-05,9.51e-05,0.880195599,0.06610338,0.00974026,0.003603318,0.007490637,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
961,kennethreitz/requests,requests_36,0.0,0.000190114,0.000190114,0.541320293,0.0,0.006493506,0.000974482,0.0,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
962,kennethreitz/requests,requests_83,0.0,0.000190114,0.000190114,0.636674817,0.023856859,0.006493506,0.00209627,0.005617978,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
963,kennethreitz/requests,requests_14,0.0,0.0,0.0,0.706601467,0.004970179,0.0,0.001382405,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
964,kennethreitz/requests,requests_49,0.0,0.001901141,0.001901141,0.063080685,0.002982107,0.029220779,0.001541042,0.005617978,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
965,kennethreitz/requests,requests_50,0.000610874,0.001045627,0.001045627,0.237652812,0.375745527,0.00974026,0.004872411,0.005617978,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
966,kennethreitz/requests,requests_39,0.0,0.000190114,0.000190114,0.560880196,0.192345924,0.012987013,0.000895164,0.001872659,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
967,kennethreitz/requests,requests_88,0.0,0.000570342,0.000570342,0.799511002,0.070576541,0.012987013,0.002810135,0.003745318,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
968,kennethreitz/requests,requests_45,0.000610874,0.000855513,0.000855513,0.168215159,0.73111332,0.016233766,0.005642932,0.005617978,0.0,0.0,0.0,0.0,471,2,0,0,0,0,0,0,1,0,0,1,0
969,requirejs/requirejs,requirejs_17,0.998015873,0.999580008,0.999580008,0.0,1.0,0.999048525,0.999550774,0.998171846,1.0,0.0,0.0,1.0,95,3,0,0,0,0,0,1,0,1,0,1,1
970,requirejs/requirejs,requirejs_5,0.05952381,0.117177656,0.117177656,0.0,1.0,0.124643197,0.077278138,0.063985375,0.015923567,0.0,0.0,1.0,95,3,0,0,0,0,0,1,0,1,0,1,0
971,requirejs/requirejs,requirejs_14,0.00297619,0.011129777,0.011129777,0.977790433,0.003715745,0.042816365,0.003211967,0.003656307,0.001592357,0.0,0.0,0.027027027,95,3,0,0,0,0,0,1,0,1,0,1,0
972,requirejs/requirejs,requirejs_2,0.001984127,0.000419992,0.000419992,0.99715262,0.021830005,0.000951475,0.006019631,0.001828154,0.0,0.0,0.3,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
973,requirejs/requirejs,requirejs_3,0.001984127,0.000629987,0.000629987,0.424259681,0.022294473,0.00190295,0.002807664,0.003656307,0.0,0.0,0.3,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
974,requirejs/requirejs,requirejs_16,0.000992063,0.000209996,0.000209996,0.059225513,0.007431491,0.00190295,0.000550302,0.003656307,0.001592357,0.0,0.4,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
975,requirejs/requirejs,requirejs_8,0.000992063,0.000209996,0.000209996,0.021640091,0.000464468,0.000951475,0.000460457,0.001828154,0.0,0.0,0.2,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
976,requirejs/requirejs,requirejs_10,0.000992063,0.000419992,0.000419992,0.981207289,0.000464468,0.002854424,0.001269064,0.001828154,0.0,0.0,0.4,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
977,requirejs/requirejs,requirejs_12,0.0,0.000629987,0.000629987,0.342255125,0.0,0.003805899,0.000898452,0.0,0.0,0.0,0.1,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
978,requirejs/requirejs,requirejs_9,0.0,0.0,0.0,0.623006834,0.000928936,0.000951475,0.0,0.001828154,0.0,0.0,1.0,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
979,requirejs/requirejs,requirejs_11,0.0,0.0,0.0,0.256833713,0.0,0.000951475,0.00017969,0.0,0.0,0.0,0.1,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
980,requirejs/requirejs,requirejs_7,0.0,0.0,0.0,0.66571754,0.0,0.000951475,0.000527841,0.0,0.0,0.0,0.0,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
981,requirejs/requirejs,requirejs_13,0.0,0.000209996,0.000209996,0.481207289,0.002322341,0.000951475,0.002291054,0.001828154,0.0,0.0,0.1,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
982,requirejs/requirejs,requirejs_15,0.0,0.0,0.0,0.91571754,0.000928936,0.000951475,0.001740752,0.001828154,0.0,0.0,0.2,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
983,requirejs/requirejs,requirejs_6,0.0,0.000629987,0.000629987,0.064920273,0.006502555,0.003805899,0.000157229,0.001828154,0.003184713,0.0,0.0,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
984,requirejs/requirejs,requirejs_4,0.0,0.0,0.0,0.723234624,0.0,0.0,0.000977067,0.0,0.0,0.0,0.0,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
985,requirejs/requirejs,requirejs_1,0.0,0.0,0.0,0.19191344,0.0,0.000951475,0.000291997,0.0,0.001592357,0.0,0.0,0.0,95,3,0,0,0,0,0,1,0,1,0,1,0
986,ReactiveX/RxJava,RxJava_3,0.984739677,0.998804209,0.998804209,0.005854801,0.88,0.999630314,0.995473094,0.981785064,0.005952381,0.935483871,1.0,1.0,116,3,0,0,0,0,1,0,0,0,0,1,1
987,ReactiveX/RxJava,RxJava_7,0.238779174,0.023716518,0.023716518,0.015222482,0.621,0.074306839,0.126187497,0.247723133,0.0,0.0,0.315420561,0.0,116,3,0,0,0,0,1,0,0,0,0,1,0
988,ReactiveX/RxJava,RxJava_2,0.278276481,0.11192602,0.11192602,0.0,0.57,0.303881701,0.021840144,0.043715847,1.0,0.096774194,0.794392523,0.0,116,3,0,0,0,0,1,0,0,0,0,1,0
989,ReactiveX/RxJava,RxJava_6,0.128366248,0.00518176,0.00518176,0.336065574,0.571,0.0,0.098797541,0.134790528,0.0,0.0,0.0,0.0,116,3,0,0,0,0,1,0,0,0,0,1,0
990,ReactiveX/RxJava,RxJava_11,0.138240575,0.016621492,0.016621492,0.021077283,0.727,0.077634011,0.148680559,0.193078324,0.0,1.0,0.067757009,0.01627907,116,3,0,0,0,0,1,0,0,0,0,1,0
991,ReactiveX/RxJava,RxJava_5,0.122980251,0.012715242,0.012715242,0.640515222,0.097,0.027356747,0.07187551,0.041894353,0.0,0.0,0.039719626,0.0,116,3,0,0,0,0,1,0,0,0,0,1,0
992,ReactiveX/RxJava,RxJava_14,0.081687612,0.025908801,0.025908801,0.480093677,0.16,0.03142329,0.045432287,0.029143898,0.0,0.419354839,0.039719626,0.0,116,3,0,0,0,0,1,0,0,0,0,1,0
993,ReactiveX/RxJava,RxJava_15,0.101436266,0.016342474,0.016342474,0.832552693,0.098,0.049907579,0.08459655,0.038251366,0.0,0.0,0.065420561,0.0,116,3,0,0,0,0,1,0,0,0,0,1,0
994,ReactiveX/RxJava,RxJava_17,0.071813285,0.008490115,0.008490115,0.00234192,0.481,0.049907579,0.06732684,0.098360656,0.0,0.0,0.23364486,0.0,116,3,0,0,0,0,1,0,0,0,0,1,0
995,ReactiveX/RxJava,RxJava_1,0.049371634,0.005062181,0.005062181,1.0,0.001,0.015896488,0.021731324,0.025500911,0.0,0.0,0.067757009,0.0,116,3,0,0,0,0,1,0,0,0,0,1,0
